"date";"births";"id.dom";"id.dow";"id.moy"
2014-01-21;2313;21;"mar\.";"janv"
2014-01-22;2220;22;"mer\.";"janv"
2014-01-23;2291;23;"jeu\.";"janv"
2014-01-24;2304;24;"ven\.";"janv"
2014-01-25;1906;25;"sam\.";"janv"
2014-01-26;1836;26;"dim\.";"janv"
2014-01-27;2218;27;"lun\.";"janv"
2014-01-28;2329;28;"mar\.";"janv"
2014-01-29;2275;29;"mer\.";"janv"
2014-01-30;2324;30;"jeu\.";"janv"
2014-01-31;2256;31;"ven\.";"janv"
2014-02-01;2019;1;"sam\.";"févr"
2014-02-02;1817;2;"dim\.";"févr"
2014-02-03;2301;3;"lun\.";"févr"
2014-02-04;2339;4;"mar\.";"févr"
2014-02-05;2237;5;"mer\.";"févr"
2014-02-06;2316;6;"jeu\.";"févr"
2014-02-07;2283;7;"ven\.";"févr"
2014-02-08;1956;8;"sam\.";"févr"
2014-02-09;1885;9;"dim\.";"févr"
2014-02-10;2243;10;"lun\.";"févr"
2014-02-11;2345;11;"mar\.";"févr"
2014-02-12;2304;12;"mer\.";"févr"
2014-02-13;2329;13;"jeu\.";"févr"
2014-02-14;2323;14;"ven\.";"févr"
2014-02-15;1941;15;"sam\.";"févr"
2014-02-16;1848;16;"dim\.";"févr"
2014-02-17;2147;17;"lun\.";"févr"
2014-02-18;2217;18;"mar\.";"févr"
2014-02-19;2182;19;"mer\.";"févr"
2014-02-20;2220;20;"jeu\.";"févr"
2014-02-21;2209;21;"ven\.";"févr"
2014-02-22;1946;22;"sam\.";"févr"
2014-02-23;1810;23;"dim\.";"févr"
2014-02-24;2177;24;"lun\.";"févr"
2014-02-25;2299;25;"mar\.";"févr"
2014-02-26;2190;26;"mer\.";"févr"
2014-02-27;2206;27;"jeu\.";"févr"
2014-02-28;2284;28;"ven\.";"févr"
2014-03-01;1931;1;"sam\.";"mars"
2014-03-02;1866;2;"dim\.";"mars"
2014-03-03;2187;3;"lun\.";"mars"
2014-03-04;2299;4;"mar\.";"mars"
2014-03-05;2245;5;"mer\.";"mars"
2014-03-06;2188;6;"jeu\.";"mars"
2014-03-07;2206;7;"ven\.";"mars"
2014-03-08;1852;8;"sam\.";"mars"
2014-03-09;1827;9;"dim\.";"mars"
2014-03-10;2205;10;"lun\.";"mars"
2014-03-11;2275;11;"mar\.";"mars"
2014-03-12;2187;12;"mer\.";"mars"
2014-03-13;2211;13;"jeu\.";"mars"
2014-03-14;2216;14;"ven\.";"mars"
2014-03-15;1821;15;"sam\.";"mars"
2014-03-16;1787;16;"dim\.";"mars"
2014-03-17;2150;17;"lun\.";"mars"
2014-03-18;2236;18;"mar\.";"mars"
2014-03-19;2191;19;"mer\.";"mars"
2014-03-20;2152;20;"jeu\.";"mars"
2014-03-21;2302;21;"ven\.";"mars"
2014-03-22;1878;22;"sam\.";"mars"
2014-03-23;1782;23;"dim\.";"mars"
2014-03-24;2163;24;"lun\.";"mars"
2014-03-25;2254;25;"mar\.";"mars"
2014-03-26;2109;26;"mer\.";"mars"
2014-03-27;2097;27;"jeu\.";"mars"
2014-03-28;2174;28;"ven\.";"mars"
2014-03-29;1901;29;"sam\.";"mars"
2014-03-30;1715;30;"dim\.";"mars"
2014-03-31;2150;31;"lun\.";"mars"
2014-04-01;2151;1;"mar\.";"avr"
2014-04-02;2118;2;"mer\.";"avr"
2014-04-03;2091;3;"jeu\.";"avr"
2014-04-04;2146;4;"ven\.";"avr"
2014-04-05;1799;5;"sam\.";"avr"
2014-04-06;1610;6;"dim\.";"avr"
2014-04-07;2175;7;"lun\.";"avr"
2014-04-08;2247;8;"mar\.";"avr"
2014-04-09;2044;9;"mer\.";"avr"
2014-04-10;2163;10;"jeu\.";"avr"
2014-04-11;2082;11;"ven\.";"avr"
2014-04-12;1800;12;"sam\.";"avr"
2014-04-13;1742;13;"dim\.";"avr"
2014-04-14;2069;14;"lun\.";"avr"
2014-04-15;2215;15;"mar\.";"avr"
2014-04-16;2145;16;"mer\.";"avr"
2014-04-17;2063;17;"jeu\.";"avr"
2014-04-18;2226;18;"ven\.";"avr"
2014-04-19;1790;19;"sam\.";"avr"
2014-04-20;1688;20;"dim\.";"avr"
2014-04-21;1796;21;"lun\.";"avr"
2014-04-22;2021;22;"mar\.";"avr"
2014-04-23;2149;23;"mer\.";"avr"
2014-04-24;2141;24;"jeu\.";"avr"
2014-04-25;2190;25;"ven\.";"avr"
2014-04-26;1830;26;"sam\.";"avr"
2014-04-27;1714;27;"dim\.";"avr"
2014-04-28;2070;28;"lun\.";"avr"
2014-04-29;2193;29;"mar\.";"avr"
2014-04-30;2197;30;"mer\.";"avr"
2014-05-01;1783;1;"jeu\.";"mai"
2014-05-02;2100;2;"ven\.";"mai"
2014-05-03;1834;3;"sam\.";"mai"
2014-05-04;1752;4;"dim\.";"mai"
2014-05-05;2207;5;"lun\.";"mai"
2014-05-06;2303;6;"mar\.";"mai"
2014-05-07;2340;7;"mer\.";"mai"
2014-05-08;1802;8;"jeu\.";"mai"
2014-05-09;2121;9;"ven\.";"mai"
2014-05-10;1915;10;"sam\.";"mai"
2014-05-11;1748;11;"dim\.";"mai"
2014-05-12;2126;12;"lun\.";"mai"
2014-05-13;2231;13;"mar\.";"mai"
2014-05-14;2208;14;"mer\.";"mai"
2014-05-15;2145;15;"jeu\.";"mai"
2014-05-16;2282;16;"ven\.";"mai"
2014-05-17;1829;17;"sam\.";"mai"
2014-05-18;1859;18;"dim\.";"mai"
2014-05-19;2303;19;"lun\.";"mai"
2014-05-20;2279;20;"mar\.";"mai"
2014-05-21;2235;21;"mer\.";"mai"
2014-05-22;2261;22;"jeu\.";"mai"
2014-05-23;2285;23;"ven\.";"mai"
2014-05-24;1845;24;"sam\.";"mai"
2014-05-25;1815;25;"dim\.";"mai"
2014-05-26;2272;26;"lun\.";"mai"
2014-05-27;2290;27;"mar\.";"mai"
2014-05-28;2337;28;"mer\.";"mai"
2014-05-29;1926;29;"jeu\.";"mai"
2014-05-30;2182;30;"ven\.";"mai"
2014-05-31;1912;31;"sam\.";"mai"
2014-06-01;1797;1;"dim\.";"juin"
2014-06-02;2208;2;"lun\.";"juin"
2014-06-03;2197;3;"mar\.";"juin"
2014-06-04;2226;4;"mer\.";"juin"
2014-06-05;2234;5;"jeu\.";"juin"
2014-06-06;2395;6;"ven\.";"juin"
2014-06-07;2030;7;"sam\.";"juin"
2014-06-08;1895;8;"dim\.";"juin"
2014-06-09;1888;9;"lun\.";"juin"
2014-06-10;2315;10;"mar\.";"juin"
2014-06-11;2377;11;"mer\.";"juin"
2014-06-12;2331;12;"jeu\.";"juin"
2014-06-13;2326;13;"ven\.";"juin"
2014-06-14;1891;14;"sam\.";"juin"
2014-06-15;1785;15;"dim\.";"juin"
2014-06-16;2286;16;"lun\.";"juin"
2014-06-17;2362;17;"mar\.";"juin"
2014-06-18;2276;18;"mer\.";"juin"
2014-06-19;2241;19;"jeu\.";"juin"
2014-06-20;2324;20;"ven\.";"juin"
2014-06-21;1927;21;"sam\.";"juin"
2014-06-22;1915;22;"dim\.";"juin"
2014-06-23;2298;23;"lun\.";"juin"
2014-06-24;2388;24;"mar\.";"juin"
2014-06-25;2272;25;"mer\.";"juin"
2014-06-26;2371;26;"jeu\.";"juin"
2014-06-27;2285;27;"ven\.";"juin"
2014-06-28;1929;28;"sam\.";"juin"
2014-06-29;1991;29;"dim\.";"juin"
2014-06-30;2258;30;"lun\.";"juin"
2014-07-01;2298;1;"mar\.";"juil"
2014-07-02;2294;2;"mer\.";"juil"
2014-07-03;2249;3;"jeu\.";"juil"
2014-07-04;2261;4;"ven\.";"juil"
2014-07-05;1991;5;"sam\.";"juil"
2014-07-06;1888;6;"dim\.";"juil"
2014-07-07;2230;7;"lun\.";"juil"
2014-07-08;2312;8;"mar\.";"juil"
2014-07-09;2296;9;"mer\.";"juil"
2014-07-10;2295;10;"jeu\.";"juil"
2014-07-11;2513;11;"ven\.";"juil"
2014-07-12;2015;12;"sam\.";"juil"
2014-07-13;1879;13;"dim\.";"juil"
2014-07-14;1909;14;"lun\.";"juil"
2014-07-15;2354;15;"mar\.";"juil"
2014-07-16;2361;16;"mer\.";"juil"
2014-07-17;2428;17;"jeu\.";"juil"
2014-07-18;2448;18;"ven\.";"juil"
2014-07-19;2045;19;"sam\.";"juil"
2014-07-20;1902;20;"dim\.";"juil"
2014-07-21;2178;21;"lun\.";"juil"
2014-07-22;2301;22;"mar\.";"juil"
2014-07-23;2241;23;"mer\.";"juil"
2014-07-24;2405;24;"jeu\.";"juil"
2014-07-25;2363;25;"ven\.";"juil"
2014-07-26;1961;26;"sam\.";"juil"
2014-07-27;1869;27;"dim\.";"juil"
2014-07-28;2256;28;"lun\.";"juil"
2014-07-29;2332;29;"mar\.";"juil"
2014-07-30;2308;30;"mer\.";"juil"
2014-07-31;2283;31;"jeu\.";"juil"
2014-08-01;2357;1;"ven\.";"août"
2014-08-02;1990;2;"sam\.";"août"
2014-08-03;1914;3;"dim\.";"août"
2014-08-04;2193;4;"lun\.";"août"
2014-08-05;2351;5;"mar\.";"août"
2014-08-06;2364;6;"mer\.";"août"
2014-08-07;2234;7;"jeu\.";"août"
2014-08-08;2311;8;"ven\.";"août"
2014-08-09;1964;9;"sam\.";"août"
2014-08-10;1865;10;"dim\.";"août"
2014-08-11;2260;11;"lun\.";"août"
2014-08-12;2258;12;"mar\.";"août"
2014-08-13;2180;13;"mer\.";"août"
2014-08-14;2408;14;"jeu\.";"août"
2014-08-15;1928;15;"ven\.";"août"
2014-08-16;1877;16;"sam\.";"août"
2014-08-17;1772;17;"dim\.";"août"
2014-08-18;2216;18;"lun\.";"août"
2014-08-19;2339;19;"mar\.";"août"
2014-08-20;2332;20;"mer\.";"août"
2014-08-21;2340;21;"jeu\.";"août"
2014-08-22;2300;22;"ven\.";"août"
2014-08-23;1977;23;"sam\.";"août"
2014-08-24;1839;24;"dim\.";"août"
2014-08-25;2287;25;"lun\.";"août"
2014-08-26;2347;26;"mar\.";"août"
2014-08-27;2381;27;"mer\.";"août"
2014-08-28;2254;28;"jeu\.";"août"
2014-08-29;2307;29;"ven\.";"août"
2014-08-30;1885;30;"sam\.";"août"
2014-08-31;1807;31;"dim\.";"août"
2014-09-01;2104;1;"lun\.";"sept"
2014-09-02;2213;2;"mar\.";"sept"
2014-09-03;2292;3;"mer\.";"sept"
2014-09-04;2293;4;"jeu\.";"sept"
2014-09-05;2329;5;"ven\.";"sept"
2014-09-06;1925;6;"sam\.";"sept"
2014-09-07;1829;7;"dim\.";"sept"
2014-09-08;2346;8;"lun\.";"sept"
2014-09-09;2386;9;"mar\.";"sept"
2014-09-10;2351;10;"mer\.";"sept"
2014-09-11;2269;11;"jeu\.";"sept"
2014-09-12;2361;12;"ven\.";"sept"
2014-09-13;1981;13;"sam\.";"sept"
2014-09-14;1890;14;"dim\.";"sept"
2014-09-15;2383;15;"lun\.";"sept"
2014-09-16;2422;16;"mar\.";"sept"
2014-09-17;2477;17;"mer\.";"sept"
2014-09-18;2384;18;"jeu\.";"sept"
2014-09-19;2480;19;"ven\.";"sept"
2014-09-20;2090;20;"sam\.";"sept"
2014-09-21;2016;21;"dim\.";"sept"
2014-09-22;2316;22;"lun\.";"sept"
2014-09-23;2326;23;"mar\.";"sept"
2014-09-24;2376;24;"mer\.";"sept"
2014-09-25;2397;25;"jeu\.";"sept"
2014-09-26;2443;26;"ven\.";"sept"
2014-09-27;1958;27;"sam\.";"sept"
2014-09-28;1897;28;"dim\.";"sept"
2014-09-29;2369;29;"lun\.";"sept"
2014-09-30;2523;30;"mar\.";"sept"
2014-10-01;2424;1;"mer\.";"oct"
2014-10-02;2353;2;"jeu\.";"oct"
2014-10-03;2320;3;"ven\.";"oct"
2014-10-04;1999;4;"sam\.";"oct"
2014-10-05;1812;5;"dim\.";"oct"
2014-10-06;2295;6;"lun\.";"oct"
2014-10-07;2349;7;"mar\.";"oct"
2014-10-08;2319;8;"mer\.";"oct"
2014-10-09;2371;9;"jeu\.";"oct"
2014-10-10;2372;10;"ven\.";"oct"
2014-10-11;1993;11;"sam\.";"oct"
2014-10-12;1918;12;"dim\.";"oct"
2014-10-13;2261;13;"lun\.";"oct"
2014-10-14;2395;14;"mar\.";"oct"
2014-10-15;2285;15;"mer\.";"oct"
2014-10-16;2304;16;"jeu\.";"oct"
2014-10-17;2366;17;"ven\.";"oct"
2014-10-18;1916;18;"sam\.";"oct"
2014-10-19;1737;19;"dim\.";"oct"
2014-10-20;2243;20;"lun\.";"oct"
2014-10-21;2321;21;"mar\.";"oct"
2014-10-22;2319;22;"mer\.";"oct"
2014-10-23;2146;23;"jeu\.";"oct"
2014-10-24;2159;24;"ven\.";"oct"
2014-10-25;1902;25;"sam\.";"oct"
2014-10-26;1940;26;"dim\.";"oct"
2014-10-27;2040;27;"lun\.";"oct"
2014-10-28;2229;28;"mar\.";"oct"
2014-10-29;2228;29;"mer\.";"oct"
2014-10-30;2137;30;"jeu\.";"oct"
2014-10-31;2184;31;"ven\.";"oct"
2014-11-01;1820;1;"sam\.";"nov"
2014-11-02;1823;2;"dim\.";"nov"
2014-11-03;2194;3;"lun\.";"nov"
2014-11-04;2234;4;"mar\.";"nov"
2014-11-05;2334;5;"mer\.";"nov"
2014-11-06;2303;6;"jeu\.";"nov"
2014-11-07;2405;7;"ven\.";"nov"
2014-11-08;1898;8;"sam\.";"nov"
2014-11-09;1926;9;"dim\.";"nov"
2014-11-10;2194;10;"lun\.";"nov"
2014-11-11;1929;11;"mar\.";"nov"
2014-11-12;2197;12;"mer\.";"nov"
2014-11-13;2267;13;"jeu\.";"nov"
2014-11-14;2274;14;"ven\.";"nov"
2014-11-15;1953;15;"sam\.";"nov"
2014-11-16;1755;16;"dim\.";"nov"
2014-11-17;2149;17;"lun\.";"nov"
2014-11-18;2188;18;"mar\.";"nov"
2014-11-19;2151;19;"mer\.";"nov"
2014-11-20;2207;20;"jeu\.";"nov"
2014-11-21;2215;21;"ven\.";"nov"
2014-11-22;1858;22;"sam\.";"nov"
2014-11-23;1803;23;"dim\.";"nov"
2014-11-24;2224;24;"lun\.";"nov"
2014-11-25;2378;25;"mar\.";"nov"
2014-11-26;2249;26;"mer\.";"nov"
2014-11-27;2251;27;"jeu\.";"nov"
2014-11-28;2245;28;"ven\.";"nov"
2014-11-29;1868;29;"sam\.";"nov"
2014-11-30;1786;30;"dim\.";"nov"
2014-12-01;2197;1;"lun\.";"déc"
2014-12-02;2238;2;"mar\.";"déc"
2014-12-03;2228;3;"mer\.";"déc"
2014-12-04;2136;4;"jeu\.";"déc"
2014-12-05;2183;5;"ven\.";"déc"
2014-12-06;1937;6;"sam\.";"déc"
2014-12-07;1792;7;"dim\.";"déc"
2014-12-08;2207;8;"lun\.";"déc"
2014-12-09;2248;9;"mar\.";"déc"
2014-12-10;2190;10;"mer\.";"déc"
2014-12-11;2301;11;"jeu\.";"déc"
2014-12-12;2296;12;"ven\.";"déc"
2014-12-13;1926;13;"sam\.";"déc"
2014-12-14;1811;14;"dim\.";"déc"
2014-12-15;2252;15;"lun\.";"déc"
2014-12-16;2342;16;"mar\.";"déc"
2014-12-17;2233;17;"mer\.";"déc"
2014-12-18;2397;18;"jeu\.";"déc"
2014-12-19;2456;19;"ven\.";"déc"
2014-12-20;1910;20;"sam\.";"déc"
2014-12-21;1771;21;"dim\.";"déc"
2014-12-22;2160;22;"lun\.";"déc"
2014-12-23;2144;23;"mar\.";"déc"
2014-12-24;1991;24;"mer\.";"déc"
2014-12-25;1772;25;"jeu\.";"déc"
2014-12-26;2170;26;"ven\.";"déc"
2014-12-27;1912;27;"sam\.";"déc"
2014-12-28;1848;28;"dim\.";"déc"
2014-12-29;2201;29;"lun\.";"déc"
2014-12-30;2151;30;"mar\.";"déc"
2014-12-31;2173;31;"mer\.";"déc"
2015-01-01;1719;1;"jeu\.";"janv"
2015-01-02;1995;2;"ven\.";"janv"
2015-01-03;1815;3;"sam\.";"janv"
2015-01-04;1899;4;"dim\.";"janv"
2015-01-05;2169;5;"lun\.";"janv"
2015-01-06;2106;6;"mar\.";"janv"
2015-01-07;2093;7;"mer\.";"janv"
2015-01-08;2201;8;"jeu\.";"janv"
2015-01-09;2281;9;"ven\.";"janv"
2015-01-10;1894;10;"sam\.";"janv"
2015-01-11;1724;11;"dim\.";"janv"
2015-01-12;2152;12;"lun\.";"janv"
2015-01-13;2200;13;"mar\.";"janv"
2015-01-14;2219;14;"mer\.";"janv"
2015-01-15;2128;15;"jeu\.";"janv"
2015-01-16;2299;16;"ven\.";"janv"
2015-01-17;1847;17;"sam\.";"janv"
2015-01-18;1787;18;"dim\.";"janv"
2015-01-19;2314;19;"lun\.";"janv"
2015-01-20;2300;20;"mar\.";"janv"
2015-01-21;2249;21;"mer\.";"janv"
2015-01-22;2305;22;"jeu\.";"janv"
2015-01-23;2292;23;"ven\.";"janv"
2015-01-24;1857;24;"sam\.";"janv"
2015-01-25;1824;25;"dim\.";"janv"
2015-01-26;2222;26;"lun\.";"janv"
2015-01-27;2195;27;"mar\.";"janv"
2015-01-28;2185;28;"mer\.";"janv"
2015-01-29;2175;29;"jeu\.";"janv"
2015-01-30;2239;30;"ven\.";"janv"
2015-01-31;1911;31;"sam\.";"janv"
2015-02-01;1751;1;"dim\.";"févr"
2015-02-02;2213;2;"lun\.";"févr"
2015-02-03;2248;3;"mar\.";"févr"
2015-02-04;2135;4;"mer\.";"févr"
2015-02-05;2162;5;"jeu\.";"févr"
2015-02-06;2180;6;"ven\.";"févr"
2015-02-07;1820;7;"sam\.";"févr"
2015-02-08;1789;8;"dim\.";"févr"
2015-02-09;2132;9;"lun\.";"févr"
2015-02-10;2176;10;"mar\.";"févr"
2015-02-11;2152;11;"mer\.";"févr"
2015-02-12;2113;12;"jeu\.";"févr"
2015-02-13;2228;13;"ven\.";"févr"
2015-02-14;1923;14;"sam\.";"févr"
2015-02-15;1757;15;"dim\.";"févr"
2015-02-16;2115;16;"lun\.";"févr"
2015-02-17;2205;17;"mar\.";"févr"
2015-02-18;2171;18;"mer\.";"févr"
2015-02-19;2148;19;"jeu\.";"févr"
2015-02-20;2168;20;"ven\.";"févr"
2015-02-21;1792;21;"sam\.";"févr"
2015-02-22;1736;22;"dim\.";"févr"
2015-02-23;2080;23;"lun\.";"févr"
2015-02-24;2239;24;"mar\.";"févr"
2015-02-25;2168;25;"mer\.";"févr"
2015-02-26;2042;26;"jeu\.";"févr"
2015-02-27;2119;27;"ven\.";"févr"
2015-02-28;1763;28;"sam\.";"févr"
2015-03-01;1769;1;"dim\.";"mars"
2015-03-02;2112;2;"lun\.";"mars"
2015-03-03;2086;3;"mar\.";"mars"
2015-03-04;2128;4;"mer\.";"mars"
2015-03-05;2128;5;"jeu\.";"mars"
2015-03-06;2183;6;"ven\.";"mars"
2015-03-07;1812;7;"sam\.";"mars"
2015-03-08;1713;8;"dim\.";"mars"
2015-03-09;2030;9;"lun\.";"mars"
2015-03-10;2088;10;"mar\.";"mars"
2015-03-11;2052;11;"mer\.";"mars"
2015-03-12;2064;12;"jeu\.";"mars"
2015-03-13;2069;13;"ven\.";"mars"
2015-03-14;1796;14;"sam\.";"mars"
2015-03-15;1667;15;"dim\.";"mars"
2015-03-16;2097;16;"lun\.";"mars"
2015-03-17;2107;17;"mar\.";"mars"
2015-03-18;2063;18;"mer\.";"mars"
2015-03-19;1949;19;"jeu\.";"mars"
2015-03-20;2094;20;"ven\.";"mars"
2015-03-21;1755;21;"sam\.";"mars"
2015-03-22;1615;22;"dim\.";"mars"
2015-03-23;1993;23;"lun\.";"mars"
2015-03-24;2133;24;"mar\.";"mars"
2015-03-25;2044;25;"mer\.";"mars"
2015-03-26;2116;26;"jeu\.";"mars"
2015-03-27;2019;27;"ven\.";"mars"
2015-03-28;1690;28;"sam\.";"mars"
2015-03-29;1627;29;"dim\.";"mars"
2015-03-30;2053;30;"lun\.";"mars"
2015-03-31;2063;31;"mar\.";"mars"
2015-04-01;2012;1;"mer\.";"avr"
2015-04-02;2009;2;"jeu\.";"avr"
2015-04-03;2089;3;"ven\.";"avr"
2015-04-04;1849;4;"sam\.";"avr"
2015-04-05;1705;5;"dim\.";"avr"
2015-04-06;1722;6;"lun\.";"avr"
2015-04-07;2107;7;"mar\.";"avr"
2015-04-08;2069;8;"mer\.";"avr"
2015-04-09;2086;9;"jeu\.";"avr"
2015-04-10;2154;10;"ven\.";"avr"
2015-04-11;1789;11;"sam\.";"avr"
2015-04-12;1620;12;"dim\.";"avr"
2015-04-13;2046;13;"lun\.";"avr"
2015-04-14;2155;14;"mar\.";"avr"
2015-04-15;2181;15;"mer\.";"avr"
2015-04-16;2139;16;"jeu\.";"avr"
2015-04-17;2113;17;"ven\.";"avr"
2015-04-18;1783;18;"sam\.";"avr"
2015-04-19;1709;19;"dim\.";"avr"
2015-04-20;1953;20;"lun\.";"avr"
2015-04-21;2131;21;"mar\.";"avr"
2015-04-22;2090;22;"mer\.";"avr"
2015-04-23;2142;23;"jeu\.";"avr"
2015-04-24;2045;24;"ven\.";"avr"
2015-04-25;1804;25;"sam\.";"avr"
2015-04-26;1688;26;"dim\.";"avr"
2015-04-27;2076;27;"lun\.";"avr"
2015-04-28;2158;28;"mar\.";"avr"
2015-04-29;2072;29;"mer\.";"avr"
2015-04-30;2203;30;"jeu\.";"avr"
2015-05-01;1880;1;"ven\.";"mai"
2015-05-02;1740;2;"sam\.";"mai"
2015-05-03;1834;3;"dim\.";"mai"
2015-05-04;2169;4;"lun\.";"mai"
2015-05-05;2315;5;"mar\.";"mai"
2015-05-06;2190;6;"mer\.";"mai"
2015-05-07;2224;7;"jeu\.";"mai"
2015-05-08;1900;8;"ven\.";"mai"
2015-05-09;1848;9;"sam\.";"mai"
2015-05-10;1748;10;"dim\.";"mai"
2015-05-11;2295;11;"lun\.";"mai"
2015-05-12;2397;12;"mar\.";"mai"
2015-05-13;2279;13;"mer\.";"mai"
2015-05-14;1885;14;"jeu\.";"mai"
2015-05-15;2171;15;"ven\.";"mai"
2015-05-16;1822;16;"sam\.";"mai"
2015-05-17;1825;17;"dim\.";"mai"
2015-05-18;2230;18;"lun\.";"mai"
2015-05-19;2268;19;"mar\.";"mai"
2015-05-20;2206;20;"mer\.";"mai"
2015-05-21;2193;21;"jeu\.";"mai"
2015-05-22;2298;22;"ven\.";"mai"
2015-05-23;1939;23;"sam\.";"mai"
2015-05-24;1827;24;"dim\.";"mai"
2015-05-25;1830;25;"lun\.";"mai"
2015-05-26;2289;26;"mar\.";"mai"
2015-05-27;2304;27;"mer\.";"mai"
2015-05-28;2211;28;"jeu\.";"mai"
2015-05-29;2291;29;"ven\.";"mai"
2015-05-30;1939;30;"sam\.";"mai"
2015-05-31;1797;31;"dim\.";"mai"
2015-06-01;2150;1;"lun\.";"juin"
2015-06-02;2258;2;"mar\.";"juin"
2015-06-03;2276;3;"mer\.";"juin"
2015-06-04;2140;4;"jeu\.";"juin"
2015-06-05;2285;5;"ven\.";"juin"
2015-06-06;1934;6;"sam\.";"juin"
2015-06-07;1797;7;"dim\.";"juin"
2015-06-08;2217;8;"lun\.";"juin"
2015-06-09;2311;9;"mar\.";"juin"
2015-06-10;2174;10;"mer\.";"juin"
2015-06-11;2263;11;"jeu\.";"juin"
2015-06-12;2240;12;"ven\.";"juin"
2015-06-13;1872;13;"sam\.";"juin"
2015-06-14;1836;14;"dim\.";"juin"
2015-06-15;2286;15;"lun\.";"juin"
2015-06-16;2263;16;"mar\.";"juin"
2015-06-17;2269;17;"mer\.";"juin"
2015-06-18;2228;18;"jeu\.";"juin"
2015-06-19;2237;19;"ven\.";"juin"
2015-06-20;1876;20;"sam\.";"juin"
2015-06-21;1809;21;"dim\.";"juin"
2015-06-22;2199;22;"lun\.";"juin"
2015-06-23;2239;23;"mar\.";"juin"
2015-06-24;2105;24;"mer\.";"juin"
2015-06-25;2207;25;"jeu\.";"juin"
2015-06-26;2248;26;"ven\.";"juin"
2015-06-27;1906;27;"sam\.";"juin"
2015-06-28;1864;28;"dim\.";"juin"
2015-06-29;2157;29;"lun\.";"juin"
2015-06-30;2338;30;"mar\.";"juin"
2015-07-01;2290;1;"mer\.";"juil"
2015-07-02;2330;2;"jeu\.";"juil"
2015-07-03;2163;3;"ven\.";"juil"
2015-07-04;1895;4;"sam\.";"juil"
2015-07-05;1847;5;"dim\.";"juil"
2015-07-06;2098;6;"lun\.";"juil"
2015-07-07;2265;7;"mar\.";"juil"
2015-07-08;2284;8;"mer\.";"juil"
2015-07-09;2143;9;"jeu\.";"juil"
2015-07-10;2281;10;"ven\.";"juil"
2015-07-11;2017;11;"sam\.";"juil"
2015-07-12;1796;12;"dim\.";"juil"
2015-07-13;2158;13;"lun\.";"juil"
2015-07-14;1951;14;"mar\.";"juil"
2015-07-15;2207;15;"mer\.";"juil"
2015-07-16;2396;16;"jeu\.";"juil"
2015-07-17;2324;17;"ven\.";"juil"
2015-07-18;1910;18;"sam\.";"juil"
2015-07-19;1816;19;"dim\.";"juil"
2015-07-20;2239;20;"lun\.";"juil"
2015-07-21;2332;21;"mar\.";"juil"
2015-07-22;2309;22;"mer\.";"juil"
2015-07-23;2354;23;"jeu\.";"juil"
2015-07-24;2330;24;"ven\.";"juil"
2015-07-25;1978;25;"sam\.";"juil"
2015-07-26;1771;26;"dim\.";"juil"
2015-07-27;2201;27;"lun\.";"juil"
2015-07-28;2233;28;"mar\.";"juil"
2015-07-29;2248;29;"mer\.";"juil"
2015-07-30;2314;30;"jeu\.";"juil"
2015-07-31;2221;31;"ven\.";"juil"
2015-08-01;1970;1;"sam\.";"août"
2015-08-02;1836;2;"dim\.";"août"
2015-08-03;2222;3;"lun\.";"août"
2015-08-04;2310;4;"mar\.";"août"
2015-08-05;2263;5;"mer\.";"août"
2015-08-06;2337;6;"jeu\.";"août"
2015-08-07;2310;7;"ven\.";"août"
2015-08-08;2014;8;"sam\.";"août"
2015-08-09;1870;9;"dim\.";"août"
2015-08-10;2130;10;"lun\.";"août"
2015-08-11;2204;11;"mar\.";"août"
2015-08-12;2178;12;"mer\.";"août"
2015-08-13;2299;13;"jeu\.";"août"
2015-08-14;2277;14;"ven\.";"août"
2015-08-15;1969;15;"sam\.";"août"
2015-08-16;1748;16;"dim\.";"août"
2015-08-17;2133;17;"lun\.";"août"
2015-08-18;2269;18;"mar\.";"août"
2015-08-19;2204;19;"mer\.";"août"
2015-08-20;2187;20;"jeu\.";"août"
2015-08-21;2294;21;"ven\.";"août"
2015-08-22;1892;22;"sam\.";"août"
2015-08-23;1815;23;"dim\.";"août"
2015-08-24;2221;24;"lun\.";"août"
2015-08-25;2217;25;"mar\.";"août"
2015-08-26;2245;26;"mer\.";"août"
2015-08-27;2323;27;"jeu\.";"août"
2015-08-28;2251;28;"ven\.";"août"
2015-08-29;1867;29;"sam\.";"août"
2015-08-30;1816;30;"dim\.";"août"
2015-08-31;2113;31;"lun\.";"août"
2015-09-01;2122;1;"mar\.";"sept"
2015-09-02;2097;2;"mer\.";"sept"
2015-09-03;2138;3;"jeu\.";"sept"
2015-09-04;2220;4;"ven\.";"sept"
2015-09-05;1888;5;"sam\.";"sept"
2015-09-06;1721;6;"dim\.";"sept"
2015-09-07;2172;7;"lun\.";"sept"
2015-09-08;2314;8;"mar\.";"sept"
2015-09-09;2299;9;"mer\.";"sept"
2015-09-10;2246;10;"jeu\.";"sept"
2015-09-11;2302;11;"ven\.";"sept"
2015-09-12;1950;12;"sam\.";"sept"
2015-09-13;1872;13;"dim\.";"sept"
2015-09-14;2352;14;"lun\.";"sept"
2015-09-15;2439;15;"mar\.";"sept"
2015-09-16;2346;16;"mer\.";"sept"
2015-09-17;2358;17;"jeu\.";"sept"
2015-09-18;2314;18;"ven\.";"sept"
